,Date,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
0,2018-03-30,MIA,4.0,24,4.5,9.0,0.5,4.5,8.3%,16.7%,-8.3%,.353,2.50,.308,78.4%,13.91,9.89
1,2018-03-30,ATL,5.2,23,4.8,4.8,1.0,1.6,13.0%,13.0%,0.0%,.211,1.24,.200,60.6%,6.51,6.84
2,2018-03-30,STL,4.1,24,10.4,12.5,0.8,0.0,20.8%,25.0%,-4.2%,.235,2.31,.333,54.5%,5.70,6.84
3,2018-03-30,OAK,5.0,22,1.8,0.0,1.0,5.4,4.5%,0.0%,4.5%,.318,1.40,.222,71.4%,10.56,6.72
4,2018-03-30,CHW,6.0,25,0.0,1.5,0.0,1.5,0.0%,4.0%,-4.0%,.217,1.00,.182,53.6%,6.33,6.64
5,2018-03-30,CHC,3.1,20,5.4,8.1,0.7,0.0,10.0%,15.0%,-5.0%,.412,3.00,.467,60.0%,4.66,5.65
6,2018-03-30,LAA,5.0,24,7.2,5.4,1.3,3.6,16.7%,12.5%,4.2%,.333,2.00,.333,83.3%,8.56,5.01
7,2018-03-30,HOU,6.0,23,7.5,3.0,2.5,0.0,21.7%,8.7%,13.0%,.200,1.00,.267,100.0%,2.99,4.92
8,2018-03-30,PHI,5.1,20,5.1,1.7,3.0,0.0,15.0%,5.0%,10.0%,.158,0.75,.188,75.0%,2.60,4.77
9,2018-03-30,COL,4.0,21,9.0,6.8,1.3,0.0,19.1%,14.3%,4.8%,.333,2.25,.429,66.7%,3.41,4.65
10,2018-03-30,MIL,6.0,22,9.0,4.5,2.0,0.0,27.3%,13.6%,13.6%,.053,0.67,.077,100.0%,2.66,4.59
11,2018-03-30,SFG,5.0,19,5.4,5.4,1.0,0.0,15.8%,15.8%,0.0%,.188,1.20,.231,100.0%,3.76,4.42
12,2018-03-30,SEA,5.1,20,6.8,3.4,2.0,0.0,20.0%,10.0%,10.0%,.118,0.75,.143,100.0%,2.79,4.33
13,2018-03-30,TEX,5.2,24,11.1,6.4,1.8,3.2,29.2%,16.7%,12.5%,.263,1.59,.273,96.8%,7.40,4.27
14,2018-03-30,KCR,4.0,20,11.3,4.5,2.5,6.8,25.0%,10.0%,15.0%,.389,2.25,.400,83.3%,11.91,4.23
15,2018-03-30,BAL,7.0,26,9.0,1.3,7.0,0.0,26.9%,3.9%,23.1%,.200,0.86,.278,100.0%,1.59,3.95
16,2018-03-30,MIN,6.0,22,10.5,3.0,3.5,0.0,31.8%,9.1%,22.7%,.100,0.67,.154,100.0%,1.83,3.48
17,2018-03-30,LAD,6.0,27,10.5,3.0,3.5,1.5,25.9%,7.4%,18.5%,.320,1.67,.412,100.0%,3.99,3.48
18,2018-03-30,TOR,4.2,20,9.6,1.9,5.0,1.9,25.0%,5.0%,20.0%,.211,1.07,.231,55.6%,4.45,3.43
19,2018-03-30,SDP,7.0,26,5.1,1.3,4.0,0.0,15.4%,3.9%,11.5%,.240,1.00,.286,85.7%,2.45,3.39
20,2018-03-30,TBR,6.0,24,9.0,1.5,6.0,1.5,25.0%,4.2%,20.8%,.261,1.17,.313,53.6%,3.83,3.31
21,2018-03-30,NYY,5.2,21,11.1,4.8,2.3,0.0,33.3%,14.3%,19.1%,.056,0.71,.091,100.0%,2.28,3.15
22,2018-03-30,BOS,6.0,22,13.5,4.5,3.0,0.0,40.9%,13.6%,27.3%,.053,0.67,.100,100.0%,1.66,2.76
23,2018-03-30,CLE,8.0,29,9.0,1.1,8.0,1.1,27.6%,3.5%,24.1%,.214,0.88,.263,89.3%,3.16,2.16
24,2018-03-30,ARI,5.2,24,12.7,1.6,8.0,3.2,33.3%,4.2%,29.2%,.318,1.41,.385,100.0%,5.46,1.74
25,2018-03-30,NYM,6.0,24,15.0,0.0,10.0,3.0,41.7%,0.0%,41.7%,.250,1.00,.333,62.5%,4.16,1.20
0,2018-03-31,STL,4.1,24,10.4,12.5,0.8,0.0,20.8%,25.0%,-4.2%,.235,2.31,.333,54.5%,5.70,6.84
1,2018-03-31,MIA,9.1,47,9.6,6.8,1.4,2.9,21.3%,14.9%,6.4%,.270,1.82,.292,88.6%,8.41,6.71
2,2018-03-31,CHW,6.0,25,0.0,1.5,0.0,1.5,0.0%,4.0%,-4.0%,.217,1.00,.182,53.6%,6.33,6.64
3,2018-03-31,CIN,6.0,25,4.5,4.5,1.0,0.0,12.0%,12.0%,0.0%,.182,1.17,.210,85.7%,3.66,6.41
4,2018-03-31,COL,6.1,37,9.9,9.9,1.0,1.4,18.9%,18.9%,0.0%,.367,2.84,.455,48.2%,6.32,5.83
5,2018-03-31,PIT,5.0,24,7.2,5.4,1.3,0.0,16.7%,12.5%,4.2%,.286,1.80,.353,77.8%,3.36,5.67
6,2018-03-31,MIL,9.1,42,6.8,4.8,1.4,1.9,16.7%,11.9%,4.8%,.222,1.39,.222,89.3%,6.38,5.54
7,2018-03-31,ATL,10.2,45,8.4,3.4,2.5,2.5,22.2%,8.9%,13.3%,.237,1.22,.222,71.4%,6.35,5.17
8,2018-03-31,TOR,10.1,47,6.1,4.4,1.4,0.9,14.9%,10.6%,4.3%,.286,1.65,.324,64.1%,4.52,5.02
9,2018-03-31,CHC,9.1,45,6.8,5.8,1.2,0.0,15.6%,13.3%,2.2%,.289,1.82,.355,72.2%,3.91,4.97
10,2018-03-31,PHI,9.1,38,5.8,2.9,2.0,0.0,15.8%,7.9%,7.9%,.250,1.18,.286,66.7%,3.16,4.75
11,2018-03-31,TBR,11.2,45,6.2,2.3,2.7,0.8,17.8%,6.7%,11.1%,.214,1.03,.242,75.5%,3.68,4.68
12,2018-03-31,OAK,12.2,48,5.7,0.0,8.0,2.8,16.7%,0.0%,16.7%,.229,0.87,.194,92.6%,6.00,4.64
13,2018-03-31,TEX,10.2,44,8.4,5.9,1.4,1.7,22.7%,15.9%,6.8%,.250,1.50,.280,90.9%,5.69,4.49
14,2018-03-31,SFG,12.0,40,5.3,2.3,2.3,0.0,17.5%,7.5%,10.0%,.108,0.58,.133,100.0%,2.74,4.40
15,2018-03-31,LAA,11.1,47,7.1,2.4,3.0,1.6,19.1%,6.4%,12.8%,.233,1.15,.250,89.3%,4.93,4.38
16,2018-03-31,SEA,5.1,20,6.8,3.4,2.0,0.0,20.0%,10.0%,10.0%,.118,0.75,.143,100.0%,2.79,4.33
17,2018-03-31,SDP,11.2,48,3.9,0.8,5.0,0.0,10.4%,2.1%,8.3%,.289,1.20,.309,71.4%,2.56,4.26
18,2018-03-31,KCR,4.0,20,11.3,4.5,2.5,6.8,25.0%,10.0%,15.0%,.389,2.25,.400,83.3%,11.91,4.23
19,2018-03-31,HOU,12.0,48,6.8,2.3,3.0,0.8,18.8%,6.3%,12.5%,.262,1.17,.294,88.2%,3.74,4.18
20,2018-03-31,BAL,7.0,26,9.0,1.3,7.0,0.0,26.9%,3.9%,23.1%,.200,0.86,.278,100.0%,1.59,3.95
21,2018-03-31,MIN,6.0,22,10.5,3.0,3.5,0.0,31.8%,9.1%,22.7%,.100,0.67,.154,100.0%,1.83,3.48
22,2018-03-31,BOS,13.0,46,9.7,2.1,4.7,0.0,30.4%,6.5%,23.9%,.116,0.62,.172,100.0%,1.70,3.48
23,2018-03-31,DET,6.0,24,12.0,1.5,8.0,0.0,33.3%,4.2%,29.2%,.261,1.17,.400,42.9%,0.99,3.47
24,2018-03-31,LAD,14.0,55,7.7,1.3,6.0,0.6,21.8%,3.6%,18.2%,.173,0.79,.200,100.0%,2.80,3.41
25,2018-03-31,NYY,11.2,42,11.6,2.3,5.0,0.8,35.7%,7.1%,28.6%,.103,0.60,.130,100.0%,2.48,3.06
26,2018-03-31,ARI,10.2,49,13.5,3.4,4.0,4.2,32.6%,8.2%,24.5%,.318,1.69,.375,81.8%,7.38,2.83
27,2018-03-31,CLE,8.0,29,9.0,1.1,8.0,1.1,27.6%,3.5%,24.1%,.214,0.88,.263,89.3%,3.16,2.16
28,2018-03-31,WSN,6.0,24,15.0,1.5,10.0,0.0,41.7%,4.2%,37.5%,.217,1.00,.385,100.0%,0.33,1.98
29,2018-03-31,NYM,6.0,24,15.0,0.0,10.0,3.0,41.7%,0.0%,41.7%,.250,1.00,.333,62.5%,4.16,1.20
0,2018-04-01,CHW,12.0,51,0.8,3.8,0.2,0.8,2.0%,9.8%,-7.8%,.209,1.17,.191,61.6%,5.83,7.22
1,2018-04-01,STL,9.0,46,7.0,8.0,0.9,2.0,15.2%,17.4%,-2.2%,.250,1.89,.259,61.7%,7.83,6.77
2,2018-04-01,SEA,10.0,44,7.2,5.4,1.3,1.8,18.2%,13.6%,4.5%,.216,1.40,.214,71.4%,5.96,5.84
3,2018-04-01,TOR,17.1,74,4.7,4.2,1.1,1.6,12.2%,10.8%,1.4%,.242,1.38,.241,70.7%,5.76,5.70
4,2018-04-01,PIT,5.0,24,7.2,5.4,1.3,0.0,16.7%,12.5%,4.2%,.286,1.80,.353,77.8%,3.36,5.67
5,2018-04-01,COL,11.1,59,8.7,8.7,1.0,0.8,18.6%,18.6%,0.0%,.313,2.29,.389,61.0%,5.28,5.44
6,2018-04-01,MIA,14.1,69,10.0,5.7,1.8,2.5,23.2%,13.0%,10.1%,.286,1.74,.324,75.9%,7.07,5.40
7,2018-04-01,MIL,14.1,62,6.9,3.8,1.8,1.9,17.7%,9.7%,8.1%,.236,1.33,.244,82.3%,5.81,5.28
8,2018-04-01,CHC,13.2,66,7.2,5.3,1.4,0.7,16.7%,12.1%,4.5%,.291,1.76,.349,66.4%,4.92,5.17
9,2018-04-01,CIN,11.0,47,7.4,3.3,2.3,1.6,19.1%,8.5%,10.6%,.244,1.27,.250,62.5%,4.98,5.02
10,2018-04-01,SFG,17.0,61,5.8,3.2,1.8,0.0,18.0%,9.8%,8.2%,.132,0.76,.159,61.5%,2.93,4.87
11,2018-04-01,ATL,16.0,69,8.4,3.9,2.1,1.7,21.7%,10.1%,11.6%,.259,1.38,.279,74.5%,5.22,4.85
12,2018-04-01,TBR,15.0,58,5.4,2.4,2.3,1.2,15.5%,6.9%,8.6%,.222,1.07,.233,75.8%,4.49,4.74
13,2018-04-01,LAA,17.0,71,6.9,3.7,1.9,1.1,18.3%,9.9%,8.5%,.222,1.24,.250,78.1%,4.57,4.60
14,2018-04-01,PHI,12.0,58,7.5,3.8,2.0,0.0,17.2%,8.6%,8.6%,.354,1.83,.405,52.2%,2.99,4.51
15,2018-04-01,OAK,18.1,75,6.4,0.5,13.0,2.0,17.3%,1.3%,16.0%,.243,1.04,.246,52.2%,4.74,4.43
16,2018-04-01,MIN,12.0,45,9.8,5.3,1.9,0.0,28.9%,15.6%,13.3%,.053,0.75,.080,100.0%,2.74,4.40
17,2018-04-01,SDP,15.2,71,6.9,2.9,2.4,0.0,16.9%,7.0%,9.9%,.313,1.60,.370,64.0%,2.59,4.27
18,2018-04-01,BAL,12.0,48,9.0,2.3,4.0,2.3,25.0%,6.3%,18.8%,.244,1.17,.267,91.8%,5.16,4.25
19,2018-04-01,TEX,14.2,63,9.8,4.3,2.3,1.8,25.4%,11.1%,14.3%,.291,1.57,.351,79.8%,5.07,4.10
20,2018-04-01,KCR,10.0,43,9.0,3.6,2.5,2.7,23.3%,9.3%,14.0%,.282,1.50,.308,83.3%,6.26,4.01
21,2018-04-01,BOS,18.1,69,8.8,2.0,4.5,0.0,26.1%,5.8%,20.3%,.169,0.82,.234,93.3%,1.85,3.83
22,2018-04-01,DET,6.0,24,12.0,1.5,8.0,0.0,33.3%,4.2%,29.2%,.261,1.17,.400,42.9%,0.99,3.47
23,2018-04-01,NYY,16.2,64,10.3,2.7,3.8,0.5,29.7%,7.8%,21.9%,.153,0.84,.205,87.3%,2.56,3.27
24,2018-04-01,HOU,17.1,69,9.9,2.1,4.8,1.0,27.5%,5.8%,21.7%,.242,1.10,.302,87.2%,3.33,2.98
25,2018-04-01,CLE,13.2,52,7.9,0.7,12.0,2.0,23.1%,1.9%,21.1%,.255,1.02,.278,71.4%,4.48,2.95
26,2018-04-01,LAD,19.0,76,10.4,1.4,7.3,0.5,28.9%,4.0%,25.0%,.194,0.89,.260,100.0%,2.00,2.62
27,2018-04-01,ARI,16.1,71,13.8,2.2,6.3,3.3,35.2%,5.6%,29.6%,.288,1.41,.361,89.0%,5.61,2.55
28,2018-04-01,WSN,12.1,53,12.4,1.5,8.5,0.7,32.1%,3.8%,28.3%,.260,1.22,.364,88.2%,1.94,2.50
29,2018-04-01,NYM,11.2,46,13.1,0.8,17.0,1.5,37.0%,2.2%,34.8%,.222,0.94,.308,73.2%,2.73,1.92
0,2018-04-02,CHW,12.0,51,0.8,3.8,0.2,0.8,2.0%,9.8%,-7.8%,.209,1.17,.191,61.6%,5.83,7.22
1,2018-04-02,STL,14.0,68,6.4,7.1,0.9,1.3,14.7%,16.2%,-1.5%,.259,1.79,.279,70.3%,6.38,6.64
2,2018-04-02,SEA,17.0,73,6.4,4.8,1.3,1.6,16.4%,12.3%,4.1%,.206,1.29,.204,78.6%,5.63,5.57
3,2018-04-02,CHC,19.2,93,5.9,5.5,1.1,0.5,14.0%,12.9%,1.1%,.286,1.73,.328,59.0%,4.79,5.55
4,2018-04-02,COL,11.1,59,8.7,8.7,1.0,0.8,18.6%,18.6%,0.0%,.313,2.29,.389,61.0%,5.28,5.44
5,2018-04-02,CIN,17.0,72,5.8,4.2,1.4,2.1,15.3%,11.1%,4.2%,.226,1.29,.204,73.2%,6.34,5.32
6,2018-04-02,MIL,14.1,62,6.9,3.8,1.8,1.9,17.7%,9.7%,8.1%,.236,1.33,.244,82.3%,5.81,5.28
7,2018-04-02,MIA,20.1,95,8.0,4.4,1.8,1.8,18.9%,10.5%,8.4%,.275,1.57,.305,82.2%,6.01,5.24
8,2018-04-02,PIT,16.2,69,4.9,4.3,1.1,0.5,13.0%,11.6%,1.5%,.230,1.32,.255,77.7%,4.30,5.21
9,2018-04-02,TBR,19.0,79,5.2,3.3,1.6,0.9,13.9%,8.9%,5.1%,.225,1.21,.241,80.2%,4.63,5.09
10,2018-04-02,TOR,22.1,96,6.9,4.4,1.5,1.6,17.7%,11.5%,6.3%,.224,1.34,.234,65.6%,5.44,5.04
11,2018-04-02,OAK,22.1,93,5.2,1.2,4.3,1.6,14.0%,3.2%,10.8%,.267,1.21,.274,51.4%,4.73,4.91
12,2018-04-02,ATL,16.0,69,8.4,3.9,2.1,1.7,21.7%,10.1%,11.6%,.259,1.38,.279,74.5%,5.22,4.85
13,2018-04-02,TEX,19.1,83,9.8,4.2,2.3,1.4,25.3%,10.8%,14.5%,.268,1.45,.327,76.6%,4.56,4.76
14,2018-04-02,BAL,16.0,70,9.6,2.8,3.4,3.4,24.3%,7.1%,17.1%,.277,1.44,.286,82.2%,6.85,4.66
15,2018-04-02,SFG,22.1,82,6.0,2.4,2.5,0.0,18.3%,7.3%,11.0%,.164,0.81,.200,57.9%,2.76,4.53
16,2018-04-02,PHI,12.0,58,7.5,3.8,2.0,0.0,17.2%,8.6%,8.6%,.354,1.83,.405,52.2%,2.99,4.51
17,2018-04-02,MIN,21.0,76,8.1,3.4,2.4,0.0,25.0%,10.5%,14.5%,.074,0.62,.102,100.0%,2.49,4.38
18,2018-04-02,LAA,23.0,93,7.4,3.1,2.4,1.2,20.4%,8.6%,11.8%,.202,1.09,.226,73.4%,4.38,4.33
19,2018-04-02,SDP,15.2,71,6.9,2.9,2.4,0.0,16.9%,7.0%,9.9%,.313,1.60,.370,64.0%,2.59,4.27
20,2018-04-02,DET,17.0,65,7.4,2.1,3.5,1.1,21.5%,6.2%,15.4%,.250,1.12,.295,69.8%,3.93,4.24
21,2018-04-02,KCR,10.0,43,9.0,3.6,2.5,2.7,23.3%,9.3%,14.0%,.282,1.50,.308,83.3%,6.26,4.01
22,2018-04-02,BOS,24.0,92,8.6,1.9,4.6,0.4,25.0%,5.4%,19.6%,.184,0.88,.238,96.9%,2.41,4.00
23,2018-04-02,CLE,18.2,76,9.2,1.9,4.8,1.4,25.0%,5.3%,19.7%,.257,1.18,.306,74.5%,4.02,3.43
24,2018-04-02,LAD,25.0,101,9.7,2.2,4.5,0.4,26.7%,5.9%,20.8%,.204,1.00,.269,100.0%,2.24,3.04
25,2018-04-02,HOU,24.1,94,11.1,2.6,4.3,1.1,31.9%,7.4%,24.5%,.202,0.99,.264,91.3%,3.28,2.97
26,2018-04-02,NYY,20.2,85,11.8,3.5,3.4,0.4,31.8%,9.4%,22.4%,.208,1.16,.306,88.5%,2.34,2.91
27,2018-04-02,WSN,18.1,77,11.8,1.5,8.0,0.5,31.2%,3.9%,27.3%,.247,1.15,.347,86.7%,1.74,2.75
28,2018-04-02,NYM,15.2,64,12.1,2.3,5.3,2.3,32.8%,6.3%,26.6%,.233,1.15,.286,80.7%,4.57,2.72
29,2018-04-02,ARI,16.1,71,13.8,2.2,6.3,3.3,35.2%,5.6%,29.6%,.288,1.41,.361,89.0%,5.61,2.55
0,2018-04-03,CHW,18.0,72,3.5,3.5,1.0,1.0,9.7%,9.7%,0.0%,.177,1.00,.167,69.8%,5.33,5.99
1,2018-04-03,COL,16.1,84,8.3,8.3,1.0,1.1,17.9%,17.9%,0.0%,.294,2.14,.353,69.3%,5.85,5.78
2,2018-04-03,CHC,25.2,120,6.0,6.3,0.9,0.4,14.2%,15.0%,-0.8%,.268,1.71,.309,65.8%,4.80,5.77
3,2018-04-03,STL,19.2,93,6.9,5.0,1.4,2.3,16.1%,11.8%,4.3%,.266,1.63,.267,74.1%,6.92,5.72
4,2018-04-03,SEA,17.0,73,6.4,4.8,1.3,1.6,16.4%,12.3%,4.1%,.206,1.29,.204,78.6%,5.63,5.57
5,2018-04-03,BAL,20.0,93,7.7,4.0,1.9,3.1,18.3%,9.7%,8.6%,.298,1.70,.300,78.5%,7.36,5.54
6,2018-04-03,TBR,19.0,79,5.2,3.3,1.6,0.9,13.9%,8.9%,5.1%,.225,1.21,.241,80.2%,4.63,5.09
7,2018-04-03,MIA,24.2,117,8.4,4.0,2.1,1.8,19.7%,9.4%,10.3%,.297,1.66,.338,76.3%,5.76,4.93
8,2018-04-03,CIN,23.0,93,7.0,3.9,1.8,1.6,19.4%,10.8%,8.6%,.188,1.09,.183,78.4%,5.29,4.90
9,2018-04-03,MIN,25.0,97,7.9,5.0,1.6,0.4,22.7%,14.4%,8.3%,.096,0.88,.117,82.5%,3.60,4.86
10,2018-04-03,ATL,20.1,91,9.3,4.9,1.9,1.8,23.1%,12.1%,11.0%,.263,1.52,.296,64.4%,5.42,4.73
11,2018-04-03,MIL,20.0,86,7.7,2.7,2.8,1.8,19.8%,7.0%,12.8%,.273,1.35,.298,64.1%,5.26,4.73
12,2018-04-03,KCR,15.0,69,7.8,4.2,1.9,1.8,18.8%,10.1%,8.7%,.290,1.67,.326,67.3%,5.43,4.70
13,2018-04-03,TEX,25.1,107,8.9,3.6,2.5,1.4,23.4%,9.3%,14.0%,.277,1.42,.328,82.8%,4.54,4.64
14,2018-04-03,OAK,27.1,115,6.6,1.6,4.0,1.3,17.4%,4.3%,13.0%,.255,1.21,.279,58.4%,4.15,4.60
15,2018-04-03,SDP,20.2,96,5.2,3.5,1.5,0.4,12.5%,8.3%,4.2%,.329,1.74,.360,63.6%,3.79,4.60
16,2018-04-03,TOR,28.1,118,7.6,4.1,1.8,1.6,20.3%,11.0%,9.3%,.221,1.27,.240,73.3%,5.24,4.58
17,2018-04-03,DET,23.2,90,6.5,2.3,2.8,0.8,18.9%,6.7%,12.2%,.232,1.06,.266,73.3%,3.71,4.57
18,2018-04-03,SFG,22.1,82,6.0,2.4,2.5,0.0,18.3%,7.3%,11.0%,.164,0.81,.200,57.9%,2.76,4.53
19,2018-04-03,PHI,12.0,58,7.5,3.8,2.0,0.0,17.2%,8.6%,8.6%,.354,1.83,.405,52.2%,2.99,4.51
20,2018-04-03,LAA,27.2,114,7.2,3.3,2.2,2.0,19.3%,8.8%,10.5%,.214,1.16,.213,73.2%,5.58,4.49
21,2018-04-03,PIT,22.0,89,7.4,3.3,2.3,0.8,20.2%,9.0%,11.2%,.222,1.18,.262,77.6%,3.80,4.19
22,2018-04-03,BOS,30.0,117,8.4,2.1,4.0,0.6,23.9%,6.0%,17.9%,.200,0.97,.250,99.2%,2.86,4.03
23,2018-04-03,LAD,28.2,121,9.1,3.5,2.6,0.3,24.0%,9.1%,14.9%,.222,1.22,.287,92.3%,2.74,3.73
24,2018-04-03,CLE,24.0,98,9.0,2.3,4.0,1.1,24.5%,6.1%,18.4%,.244,1.17,.297,80.7%,3.66,3.69
25,2018-04-03,HOU,30.1,118,10.7,2.7,4.0,0.9,30.5%,7.6%,22.9%,.190,0.96,.250,93.3%,3.16,3.02
26,2018-04-03,ARI,21.1,95,12.2,2.5,4.8,3.0,30.5%,6.3%,24.2%,.307,1.55,.377,86.2%,5.55,2.99
27,2018-04-03,NYY,20.2,85,11.8,3.5,3.4,0.4,31.8%,9.4%,22.4%,.208,1.16,.306,88.5%,2.34,2.91
28,2018-04-03,WSN,25.1,102,10.7,1.4,7.5,0.4,29.4%,3.9%,25.5%,.227,1.03,.313,85.4%,1.78,2.83
29,2018-04-03,NYM,15.2,64,12.1,2.3,5.3,2.3,32.8%,6.3%,26.6%,.233,1.15,.286,80.7%,4.57,2.72
0,2018-04-04,CHC,25.2,120,6.0,6.3,0.9,0.4,14.2%,15.0%,-0.8%,.268,1.71,.309,65.8%,4.80,5.77
1,2018-04-04,CHW,23.0,97,4.3,3.5,1.2,1.6,11.3%,9.3%,2.1%,.224,1.22,.211,65.6%,5.90,5.58
2,2018-04-04,SEA,23.1,96,5.4,3.5,1.6,1.9,14.6%,9.4%,5.2%,.221,1.20,.206,81.0%,5.90,5.10
3,2018-04-04,COL,21.2,106,8.7,7.1,1.2,1.7,19.8%,16.0%,3.8%,.284,1.94,.333,69.5%,6.11,5.09
4,2018-04-04,ATL,22.2,107,9.1,5.6,1.6,2.8,21.5%,13.1%,8.4%,.292,1.76,.306,67.3%,7.13,5.08
5,2018-04-04,BAL,25.0,113,8.3,3.6,2.3,2.9,20.3%,8.8%,11.5%,.287,1.56,.296,76.4%,6.80,5.02
6,2018-04-04,DET,29.2,112,5.5,1.8,3.0,0.6,16.1%,5.4%,10.7%,.223,0.98,.247,73.5%,3.53,4.99
7,2018-04-04,CIN,23.0,93,7.0,3.9,1.8,1.6,19.4%,10.8%,8.6%,.188,1.09,.183,78.4%,5.29,4.90
8,2018-04-04,MIN,25.0,97,7.9,5.0,1.6,0.4,22.7%,14.4%,8.3%,.096,0.88,.117,82.5%,3.60,4.86
9,2018-04-04,STL,24.2,114,8.8,4.4,2.0,1.8,21.1%,10.5%,10.5%,.273,1.58,.310,76.5%,5.55,4.73
10,2018-04-04,PHI,17.2,83,7.6,3.1,2.5,0.0,18.1%,7.2%,10.8%,.329,1.64,.390,59.4%,2.99,4.67
11,2018-04-04,SDP,26.2,120,4.7,3.7,1.3,0.3,11.7%,9.2%,2.5%,.311,1.65,.340,63.4%,3.84,4.65
12,2018-04-04,TBR,24.0,102,7.1,3.8,1.9,1.1,18.6%,9.8%,8.8%,.242,1.33,.275,76.4%,4.58,4.60
13,2018-04-04,SFG,26.2,105,5.7,2.7,2.1,0.0,16.2%,7.6%,8.6%,.237,1.13,.279,54.8%,2.90,4.57
14,2018-04-04,OAK,32.1,136,5.8,1.7,3.5,1.4,15.4%,4.4%,11.0%,.277,1.30,.298,60.0%,4.43,4.56
15,2018-04-04,MIL,24.0,107,8.3,2.3,3.7,2.6,20.6%,5.6%,14.9%,.299,1.46,.319,70.9%,6.24,4.52
16,2018-04-04,MIA,31.2,142,8.5,3.4,2.5,1.4,21.1%,8.5%,12.7%,.272,1.45,.319,76.7%,4.83,4.45
17,2018-04-04,LAA,33.1,138,8.4,3.8,2.2,1.9,22.5%,10.1%,12.3%,.189,1.11,.191,75.3%,5.47,4.33
18,2018-04-04,KCR,22.0,94,7.8,3.3,2.4,1.2,20.2%,8.5%,11.7%,.244,1.32,.281,72.6%,4.30,4.33
19,2018-04-04,CLE,27.0,116,8.3,2.3,3.6,2.3,21.6%,6.0%,15.5%,.280,1.37,.303,74.5%,5.57,4.28
20,2018-04-04,PIT,22.0,89,7.4,3.3,2.3,0.8,20.2%,9.0%,11.2%,.222,1.18,.262,77.6%,3.80,4.19
21,2018-04-04,TOR,33.2,142,8.8,3.7,2.4,1.9,23.2%,9.9%,13.4%,.238,1.31,.267,74.6%,5.33,4.15
22,2018-04-04,TEX,30.1,128,10.7,3.9,2.8,1.5,28.1%,10.2%,18.0%,.268,1.42,.343,86.5%,4.31,4.02
23,2018-04-04,BOS,35.0,135,8.7,1.8,4.9,0.5,25.2%,5.2%,20.0%,.211,0.97,.272,96.2%,2.56,3.75
24,2018-04-04,LAD,34.2,145,9.1,3.1,2.9,0.8,24.1%,8.3%,15.9%,.214,1.15,.263,95.0%,3.31,3.61
25,2018-04-04,NYY,25.2,105,10.9,4.2,2.6,0.4,29.5%,11.4%,18.1%,.194,1.17,.279,87.4%,2.65,3.37
26,2018-04-04,ARI,28.1,121,10.2,2.2,4.6,2.2,26.5%,5.8%,20.7%,.279,1.34,.320,85.1%,4.86,3.33
27,2018-04-04,WSN,29.0,126,10.6,2.2,4.9,0.9,27.0%,5.6%,21.4%,.276,1.34,.354,69.0%,2.89,3.31
28,2018-04-04,NYM,20.2,82,11.3,2.2,5.2,1.7,31.7%,6.1%,25.6%,.195,0.97,.234,83.3%,3.89,3.05
29,2018-04-04,HOU,36.0,143,11.3,2.5,4.5,1.3,31.5%,7.0%,24.5%,.203,1.00,.259,90.3%,3.47,2.99
0,2018-04-05,CHC,25.2,120,6.0,6.3,0.9,0.4,14.2%,15.0%,-0.8%,.268,1.71,.309,65.8%,4.80,5.77
1,2018-04-05,SEA,27.1,119,4.9,4.6,1.1,2.6,12.6%,11.8%,0.8%,.245,1.43,.207,71.9%,7.40,5.71
2,2018-04-05,MIN,29.1,118,7.4,5.2,1.4,0.6,20.3%,14.4%,5.9%,.129,1.02,.147,80.9%,4.15,5.18
3,2018-04-05,CHW,28.0,118,5.1,3.2,1.6,1.3,13.6%,8.5%,5.1%,.219,1.18,.221,61.2%,5.16,5.13
4,2018-04-05,DET,29.2,112,5.5,1.8,3.0,0.6,16.1%,5.4%,10.7%,.223,0.98,.247,73.5%,3.53,4.99
5,2018-04-05,CIN,23.0,93,7.0,3.9,1.8,1.6,19.4%,10.8%,8.6%,.188,1.09,.183,78.4%,5.29,4.90
6,2018-04-05,SFG,32.2,131,5.0,2.8,1.8,0.0,13.7%,7.6%,6.1%,.256,1.22,.294,63.4%,3.07,4.79
7,2018-04-05,TBR,27.1,119,7.9,4.3,1.8,1.6,20.2%,10.9%,9.2%,.248,1.43,.276,72.7%,5.32,4.75
8,2018-04-05,PHI,22.2,105,7.5,4.0,1.9,0.4,18.1%,9.5%,8.6%,.310,1.63,.366,65.7%,3.91,4.72
9,2018-04-05,ATL,28.0,129,10.0,5.1,1.9,2.3,24.0%,12.4%,11.6%,.278,1.64,.315,70.7%,6.13,4.64
10,2018-04-05,COL,28.2,132,8.8,5.3,1.6,1.3,21.2%,12.9%,8.3%,.257,1.60,.309,73.1%,5.01,4.58
11,2018-04-05,BAL,31.0,138,9.0,3.5,2.6,2.3,22.5%,8.7%,13.8%,.276,1.48,.302,75.4%,5.77,4.55
12,2018-04-05,SDP,31.2,145,5.7,4.0,1.4,0.3,13.8%,9.7%,4.1%,.320,1.74,.364,61.6%,3.63,4.53
13,2018-04-05,OAK,40.1,163,5.6,1.6,3.6,1.1,15.3%,4.3%,11.0%,.252,1.14,.272,62.5%,4.13,4.48
