,Date,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
3,2018-05-04,SFG,29.1,133,6.4,4.0,1.6,0.3,15.8%,9.8%,6.0%,.278,1.53,.326,70.8%,3.81,5.17
4,2018-05-04,STL,22.0,103,7.4,4.9,1.5,0.0,17.5%,11.7%,5.8%,.247,1.50,.296,68.6%,3.43,5.16
5,2018-05-04,LAD,28.0,135,9.0,5.8,1.6,1.3,20.7%,13.3%,7.4%,.272,1.75,.325,68.3%,5.16,5.07
6,2018-05-04,OAK,17.2,82,8.7,5.6,1.5,2.0,20.7%,13.4%,7.3%,.284,1.70,.306,74.8%,6.22,4.96
7,2018-05-04,TOR,34.0,145,9.5,4.8,2.0,0.5,24.8%,12.4%,12.4%,.250,1.44,.330,69.9%,3.48,4.71
8,2018-05-04,WSN,19.1,77,6.5,2.3,2.8,0.5,18.2%,6.5%,11.7%,.211,1.03,.250,81.6%,3.32,4.69
9,2018-05-04,ARI,30.0,123,7.2,3.9,1.8,0.9,19.5%,10.6%,8.9%,.183,1.07,.200,77.9%,4.46,4.59
10,2018-05-04,CHW,21.2,98,7.5,3.7,2.0,0.8,18.4%,9.2%,9.2%,.286,1.52,.333,87.4%,4.36,4.53
11,2018-05-04,MIN,32.0,150,9.3,3.9,2.4,1.7,22.0%,9.3%,12.7%,.305,1.69,.354,62.2%,4.94,4.36
12,2018-05-04,DET,27.2,118,9.1,3.9,2.3,2.0,23.7%,10.2%,13.6%,.240,1.34,.268,74.3%,5.37,4.34
13,2018-05-04,KCR,34.1,145,5.5,1.6,3.5,0.8,14.5%,4.1%,10.3%,.279,1.28,.313,72.4%,3.86,4.31
14,2018-05-04,TEX,24.1,107,6.7,2.2,3.0,1.5,16.8%,5.6%,11.2%,.278,1.36,.299,61.2%,4.80,4.23
15,2018-05-04,PHI,27.0,111,9.3,3.3,2.8,0.7,25.2%,9.0%,16.2%,.230,1.22,.300,83.3%,3.27,4.21
16,2018-05-04,TBR,24.1,108,9.2,2.2,4.2,0.7,23.2%,5.6%,17.6%,.271,1.32,.343,73.1%,3.53,4.16
17,2018-05-04,COL,15.2,64,9.8,4.6,2.1,0.6,26.6%,12.5%,14.1%,.164,1.09,.210,96.2%,3.35,4.00
18,2018-05-04,LAA,24.2,106,9.1,3.3,2.8,0.4,23.6%,8.5%,15.1%,.255,1.34,.324,63.3%,2.76,3.97
19,2018-05-04,CHC,18.1,72,8.3,2.9,2.8,0.5,23.6%,8.3%,15.3%,.200,1.04,.250,73.9%,3.00,3.82
20,2018-05-04,PIT,23.1,95,9.3,3.5,2.7,0.0,25.3%,9.5%,15.8%,.209,1.16,.290,74.1%,2.26,3.68
21,2018-05-04,SEA,22.0,88,11.9,2.5,4.8,1.2,33.0%,6.8%,26.1%,.188,0.95,.250,79.8%,3.39,3.64
22,2018-05-04,MIA,18.2,81,11.1,4.3,2.6,0.0,28.4%,11.1%,17.3%,.197,1.18,.283,84.0%,2.63,3.60
23,2018-05-04,BAL,27.2,115,10.7,2.9,3.7,0.7,28.7%,7.8%,20.9%,.240,1.23,.329,65.2%,2.80,3.59
24,2018-05-04,ATL,21.2,89,12.0,4.2,2.9,0.8,32.6%,11.2%,21.3%,.195,1.15,.277,90.5%,3.21,3.53
25,2018-05-04,CIN,29.0,123,9.6,3.1,3.1,0.6,25.2%,8.1%,17.1%,.265,1.38,.350,69.9%,2.95,3.20
26,2018-05-04,BOS,30.0,136,10.8,1.8,6.0,1.8,26.5%,4.4%,22.1%,.317,1.53,.395,80.8%,4.16,2.99
27,2018-05-04,NYY,25.0,100,11.2,1.8,6.2,0.7,31.0%,5.0%,26.0%,.232,1.08,.323,99.2%,2.32,2.93
28,2018-05-04,MIL,19.2,79,10.1,2.7,3.7,0.5,27.9%,7.6%,20.3%,.214,1.07,.280,76.5%,2.50,2.68
29,2018-05-04,HOU,12.2,59,12.8,2.8,4.5,1.4,30.5%,6.8%,23.7%,.327,1.74,.457,57.3%,3.32,2.44
0,2018-05-05,CLE,28.0,147,9.0,6.1,1.5,3.2,19.1%,12.9%,6.1%,.331,2.14,.356,63.3%,8.16,5.76
1,2018-05-05,SDP,24.2,116,6.6,3.3,2.0,1.5,15.5%,7.8%,7.8%,.311,1.66,.337,64.2%,5.15,5.45
2,2018-05-05,NYM,25.1,111,6.8,2.1,3.2,1.8,17.1%,5.4%,11.7%,.282,1.38,.300,69.0%,5.06,5.42
3,2018-05-05,STL,17.0,84,7.4,5.3,1.4,0.0,16.7%,11.9%,4.8%,.275,1.71,.328,64.5%,3.63,5.28
4,2018-05-05,SFG,32.1,144,6.4,3.9,1.6,0.3,16.0%,9.7%,6.3%,.274,1.48,.320,70.6%,3.72,5.10
5,2018-05-05,LAD,31.0,146,9.6,5.8,1.6,1.2,22.6%,13.7%,8.9%,.252,1.65,.310,69.6%,4.84,4.81
6,2018-05-05,TOR,32.1,144,10.0,4.5,2.3,0.8,25.0%,11.1%,13.9%,.296,1.64,.386,68.3%,3.72,4.61
7,2018-05-05,ARI,32.0,132,7.0,3.7,1.9,0.8,18.9%,9.8%,9.1%,.186,1.06,.204,76.2%,4.32,4.60
8,2018-05-05,PHI,27.1,114,8.6,3.6,2.4,0.7,22.8%,9.7%,13.2%,.225,1.24,.284,83.9%,3.53,4.57
9,2018-05-05,DET,26.1,115,8.9,4.1,2.2,1.7,22.6%,10.4%,12.2%,.260,1.44,.296,65.6%,5.14,4.49
10,2018-05-05,CHW,23.2,102,7.2,4.2,1.7,0.8,18.6%,10.8%,7.8%,.264,1.44,.309,87.4%,4.30,4.39
11,2018-05-05,WSN,23.1,93,6.9,1.9,3.6,1.2,19.4%,5.4%,14.0%,.230,1.07,.258,82.6%,4.06,4.37
12,2018-05-05,COL,18.2,82,10.1,5.3,1.9,1.0,25.6%,13.4%,12.2%,.214,1.39,.271,81.9%,4.07,4.36
13,2018-05-05,MIN,33.0,152,9.3,4.1,2.3,1.4,22.4%,9.9%,12.5%,.293,1.64,.350,68.8%,4.52,4.31
14,2018-05-05,OAK,21.2,100,9.6,5.0,1.9,1.7,23.0%,12.0%,11.0%,.298,1.71,.350,71.0%,5.24,4.29
15,2018-05-05,KCR,34.0,144,5.6,1.9,3.0,0.8,14.6%,4.9%,9.7%,.281,1.32,.315,67.8%,3.87,4.27
16,2018-05-05,TEX,26.1,116,7.2,2.4,3.0,1.4,18.1%,6.0%,12.1%,.276,1.37,.305,61.7%,4.57,4.22
17,2018-05-05,MIA,22.2,98,10.7,4.8,2.3,0.0,27.6%,12.2%,15.3%,.188,1.19,.268,86.7%,2.76,3.86
18,2018-05-05,BAL,26.2,116,10.8,3.0,3.6,0.7,27.6%,7.8%,19.8%,.267,1.39,.361,65.3%,2.86,3.81
19,2018-05-05,LAA,27.0,114,9.3,3.0,3.1,0.3,24.6%,7.9%,16.7%,.248,1.26,.316,64.4%,2.57,3.74
20,2018-05-05,ATL,22.2,94,11.5,4.4,2.6,1.6,30.9%,11.7%,19.1%,.222,1.28,.286,90.2%,4.48,3.65
21,2018-05-05,TBR,27.2,117,10.1,2.0,5.2,0.7,26.5%,5.1%,21.4%,.215,1.05,.280,68.5%,2.84,3.63
22,2018-05-05,CHC,20.1,81,8.4,3.1,2.7,0.4,23.5%,8.6%,14.8%,.205,1.08,.259,77.7%,2.96,3.62
23,2018-05-05,MIL,22.2,92,8.7,3.2,2.8,0.8,23.9%,8.7%,15.2%,.200,1.06,.237,81.1%,3.56,3.50
24,2018-05-05,PIT,26.0,104,10.0,3.5,2.9,0.0,27.9%,9.6%,18.3%,.202,1.12,.292,75.9%,2.08,3.48
25,2018-05-05,SEA,22.2,92,12.3,3.2,3.9,1.2,33.7%,8.7%,25.0%,.205,1.10,.286,82.6%,3.34,3.44
26,2018-05-05,NYY,24.0,101,11.3,1.9,6.0,1.1,29.7%,5.0%,24.8%,.263,1.25,.355,85.8%,3.04,3.27
27,2018-05-05,CIN,28.2,118,9.4,3.1,3.0,0.6,25.4%,8.5%,17.0%,.241,1.26,.316,75.3%,3.02,2.98
28,2018-05-05,BOS,30.0,133,10.8,1.2,9.0,1.8,27.1%,3.0%,24.1%,.312,1.43,.388,82.0%,3.96,2.74
29,2018-05-05,HOU,12.2,59,12.8,2.8,4.5,1.4,30.5%,6.8%,23.7%,.327,1.74,.457,57.3%,3.32,2.44
0,2018-05-06,ARI,31.1,135,5.7,4.9,1.2,0.9,14.8%,12.6%,2.2%,.196,1.24,.206,74.1%,5.04,5.43
1,2018-05-06,CLE,29.2,152,9.4,5.8,1.6,2.7,20.4%,12.5%,7.9%,.318,2.02,.356,63.5%,7.24,5.36
2,2018-05-06,COL,13.0,58,9.0,6.2,1.4,1.4,22.4%,15.5%,6.9%,.208,1.46,.235,74.1%,5.24,5.27
3,2018-05-06,SFG,28.0,126,6.1,4.2,1.5,0.3,15.1%,10.3%,4.8%,.278,1.54,.322,67.3%,3.98,5.17
4,2018-05-06,NYM,26.2,119,7.8,2.4,3.3,1.4,19.3%,5.9%,13.5%,.284,1.43,.325,69.8%,4.40,5.11
5,2018-05-06,PHI,29.1,120,7.7,4.6,1.7,0.6,20.8%,12.5%,8.3%,.212,1.26,.260,85.2%,3.98,5.01
6,2018-05-06,SDP,29.0,130,7.1,3.1,2.3,0.9,17.7%,7.7%,10.0%,.296,1.52,.337,67.0%,4.16,4.92
7,2018-05-06,WSN,23.1,97,7.3,3.1,2.4,1.2,19.6%,8.3%,11.3%,.239,1.24,.273,85.3%,4.36,4.88
8,2018-05-06,LAD,31.2,147,9.7,6.0,1.6,1.4,23.1%,14.3%,8.8%,.250,1.64,.306,72.3%,5.25,4.81
9,2018-05-06,STL,19.1,88,6.5,3.3,2.0,0.9,15.9%,8.0%,8.0%,.263,1.40,.286,76.3%,4.45,4.73
10,2018-05-06,TOR,33.0,149,9.5,4.9,1.9,0.8,23.5%,12.1%,11.4%,.286,1.64,.359,66.9%,3.95,4.67
11,2018-05-06,CHW,24.2,108,8.4,4.4,1.9,0.7,21.3%,11.1%,10.2%,.283,1.54,.348,88.7%,4.05,4.61
12,2018-05-06,KCR,31.1,135,5.5,2.6,2.1,0.6,14.1%,6.7%,7.4%,.274,1.37,.311,71.1%,3.83,4.53
13,2018-05-06,OAK,25.2,119,10.5,5.6,1.9,1.4,25.2%,13.5%,11.8%,.276,1.68,.343,76.1%,4.95,4.34
14,2018-05-06,TEX,26.1,118,7.2,2.4,3.0,1.4,17.8%,5.9%,11.9%,.305,1.48,.333,56.5%,4.57,4.22
15,2018-05-06,DET,28.1,121,9.8,3.8,2.6,1.6,25.6%,9.9%,15.7%,.236,1.31,.278,67.7%,4.64,4.04
16,2018-05-06,PIT,22.2,99,9.9,4.8,2.1,0.0,25.3%,12.1%,13.1%,.230,1.41,.323,65.6%,2.54,4.00
17,2018-05-06,MIN,30.2,129,9.7,3.2,3.0,1.5,25.6%,8.5%,17.1%,.233,1.24,.279,81.3%,4.30,3.91
18,2018-05-06,SEA,24.2,103,11.3,3.6,3.1,1.5,30.1%,9.7%,20.4%,.228,1.26,.298,75.8%,4.09,3.86
19,2018-05-06,HOU,14.1,68,11.3,5.0,2.3,1.3,26.5%,11.8%,14.7%,.300,1.81,.400,69.0%,4.14,3.82
20,2018-05-06,MIL,22.2,92,9.5,4.0,2.4,1.2,26.1%,10.9%,15.2%,.190,1.10,.222,82.6%,4.22,3.74
21,2018-05-06,LAA,27.0,122,9.7,3.3,2.9,0.3,23.8%,8.2%,15.6%,.294,1.56,.378,59.1%,2.61,3.65
22,2018-05-06,BAL,27.0,118,11.7,3.0,3.9,1.0,29.7%,7.6%,22.0%,.271,1.41,.371,63.2%,3.12,3.64
23,2018-05-06,CHC,22.1,90,8.5,2.8,3.0,0.8,23.3%,7.8%,15.6%,.217,1.12,.267,72.1%,3.38,3.55
24,2018-05-06,TBR,29.2,123,10.0,1.8,5.5,0.9,26.8%,4.9%,21.9%,.212,1.01,.269,69.4%,3.16,3.52
25,2018-05-06,MIA,24.0,96,10.1,3.0,3.4,0.0,28.1%,8.3%,19.8%,.179,0.96,.259,84.6%,2.29,3.32
26,2018-05-06,ATL,23.1,95,12.0,3.9,3.1,0.8,32.6%,10.5%,22.1%,.202,1.16,.294,83.3%,3.03,3.26
27,2018-05-06,NYY,24.0,101,13.1,1.9,7.0,1.1,34.6%,5.0%,29.7%,.263,1.25,.386,85.8%,2.62,2.65
28,2018-05-06,CIN,23.2,97,9.5,2.3,4.2,0.4,25.8%,6.2%,19.6%,.233,1.14,.313,67.7%,2.48,2.49
29,2018-05-06,BOS,29.0,129,13.0,1.2,10.5,1.9,32.6%,3.1%,29.5%,.303,1.41,.408,80.4%,3.47,2.09
0,2018-05-07,ARI,30.2,134,6.2,5.0,1.2,0.9,15.7%,12.7%,3.0%,.198,1.27,.211,74.1%,5.02,5.47
1,2018-05-07,CLE,24.2,134,10.6,6.9,1.5,2.9,21.6%,14.2%,7.5%,.348,2.35,.413,64.3%,7.70,5.36
2,2018-05-07,COL,13.0,59,11.8,7.6,1.5,0.7,28.8%,18.6%,10.2%,.191,1.54,.267,75.3%,4.08,5.12
3,2018-05-07,SFG,21.0,87,5.1,3.9,1.3,0.4,13.8%,10.3%,3.5%,.211,1.19,.231,72.0%,3.92,5.03
4,2018-05-07,NYM,25.1,110,7.8,2.5,3.1,1.8,20.0%,6.4%,13.6%,.287,1.42,.320,76.7%,4.94,4.98
5,2018-05-07,KCR,27.1,118,4.3,2.6,1.6,0.3,11.0%,6.8%,4.2%,.269,1.35,.298,74.5%,3.78,4.94
6,2018-05-07,TOR,32.0,146,9.0,5.1,1.8,0.8,21.9%,12.3%,9.6%,.285,1.66,.348,68.3%,4.16,4.85
7,2018-05-07,SDP,28.2,133,8.5,3.8,2.3,0.9,20.3%,9.0%,11.3%,.310,1.67,.371,69.9%,4.10,4.82
8,2018-05-07,PHI,27.1,120,9.2,5.6,1.6,0.7,23.3%,14.2%,9.2%,.238,1.50,.310,77.1%,4.15,4.71
9,2018-05-07,CHW,23.0,100,7.0,3.5,2.0,1.2,18.0%,9.0%,9.0%,.287,1.48,.324,88.0%,4.73,4.68
10,2018-05-07,LAD,29.2,134,9.1,5.2,1.8,1.2,22.4%,12.7%,9.7%,.252,1.55,.309,77.8%,4.81,4.67
11,2018-05-07,WSN,21.1,89,6.8,2.1,3.2,1.7,18.0%,5.6%,12.4%,.253,1.22,.270,84.1%,4.94,4.67
12,2018-05-07,LAA,22.2,100,8.3,4.8,1.8,0.4,21.0%,12.0%,9.0%,.271,1.54,.333,56.5%,3.47,4.43
13,2018-05-07,SEA,25.0,111,11.2,3.6,3.1,1.8,27.9%,9.0%,18.9%,.265,1.44,.339,75.0%,4.84,4.09
14,2018-05-07,TBR,24.2,103,8.8,2.2,4.0,0.7,23.3%,5.8%,17.5%,.215,1.05,.265,68.7%,3.36,4.05
15,2018-05-07,TEX,27.0,119,7.0,2.0,3.5,1.0,17.6%,5.0%,12.6%,.299,1.41,.333,55.9%,3.94,4.02
16,2018-05-07,STL,25.0,99,6.5,1.8,3.6,1.1,18.2%,5.1%,13.1%,.196,0.92,.208,85.9%,4.00,3.89
17,2018-05-07,CHC,28.2,117,8.5,3.5,2.5,0.9,23.1%,9.4%,13.7%,.210,1.15,.253,77.2%,3.89,3.86
18,2018-05-07,MIL,24.1,104,10.0,4.4,2.3,1.5,26.0%,11.5%,14.4%,.225,1.32,.267,83.9%,4.68,3.77
19,2018-05-07,OAK,22.0,99,10.2,4.9,2.1,0.0,25.3%,12.1%,13.1%,.256,1.50,.350,74.3%,2.80,3.70
20,2018-05-07,PIT,21.2,95,11.6,5.0,2.3,0.0,29.5%,12.6%,16.8%,.241,1.48,.364,65.6%,2.24,3.69
21,2018-05-07,DET,26.2,110,9.8,3.0,3.2,1.7,26.4%,8.2%,18.2%,.242,1.24,.284,69.2%,4.44,3.61
22,2018-05-07,HOU,14.1,68,11.9,4.4,2.7,1.3,27.9%,10.3%,17.6%,.311,1.81,.425,64.7%,3.79,3.47
23,2018-05-07,ATL,25.1,100,11.0,3.2,3.4,0.7,31.0%,9.0%,22.0%,.200,1.07,.281,83.3%,2.92,3.46
24,2018-05-07,MIN,30.0,125,10.8,2.4,4.5,1.5,28.8%,6.4%,22.4%,.235,1.17,.293,79.3%,3.83,3.31
25,2018-05-07,BAL,24.0,104,12.0,3.0,4.0,0.8,30.8%,7.7%,23.1%,.266,1.38,.377,60.9%,2.70,3.27
26,2018-05-07,MIA,25.1,106,9.9,3.2,3.1,0.0,26.4%,8.5%,17.9%,.221,1.18,.309,77.4%,2.13,3.24
27,2018-05-07,CIN,26.0,112,10.7,3.1,3.4,0.3,27.7%,8.0%,19.6%,.248,1.31,.348,66.5%,2.55,2.62
28,2018-05-07,NYY,24.0,100,13.5,1.5,9.0,1.1,36.0%,4.0%,32.0%,.255,1.17,.375,68.5%,2.41,2.23
29,2018-05-07,BOS,27.2,115,13.0,1.0,13.3,1.3,34.8%,2.6%,32.2%,.257,1.12,.358,87.1%,2.58,1.72
0,2018-05-08,CLE,21.2,119,10.4,7.5,1.4,2.5,21.0%,15.1%,5.9%,.357,2.45,.433,65.1%,7.36,5.59
1,2018-05-08,ARI,24.0,103,7.1,4.5,1.6,0.4,18.4%,11.7%,6.8%,.188,1.17,.221,67.6%,3.99,5.24
2,2018-05-08,SFG,22.0,99,5.3,4.1,1.3,1.2,13.1%,10.1%,3.0%,.253,1.45,.260,64.8%,5.12,5.14
3,2018-05-08,TOR,30.0,139,8.7,5.4,1.6,0.9,20.9%,13.0%,7.9%,.293,1.73,.352,67.6%,4.43,5.05
4,2018-05-08,NYM,26.2,113,7.1,2.4,3.0,2.4,18.6%,6.2%,12.4%,.272,1.31,.273,72.5%,5.90,4.90
5,2018-05-08,LAA,19.0,87,7.6,5.2,1.5,0.5,18.4%,12.6%,5.8%,.301,1.74,.356,53.8%,3.90,4.78
6,2018-05-08,LAD,27.2,127,9.1,5.2,1.8,1.3,22.1%,12.6%,9.4%,.257,1.59,.312,76.7%,4.97,4.76
7,2018-05-08,WSN,21.1,93,7.6,3.0,2.6,1.7,19.4%,7.5%,11.8%,.250,1.31,.274,77.9%,5.18,4.75
8,2018-05-08,COL,12.0,53,12.0,6.8,1.8,0.8,30.2%,17.0%,13.2%,.182,1.42,.259,76.9%,3.83,4.67
9,2018-05-08,CHW,19.2,82,7.3,3.7,2.0,0.9,19.5%,9.8%,9.8%,.250,1.32,.291,90.9%,4.23,4.67
10,2018-05-08,SDP,27.1,118,8.9,4.3,2.1,0.3,22.9%,11.0%,11.9%,.240,1.35,.311,75.1%,3.42,4.57
11,2018-05-08,KCR,23.1,98,5.0,1.9,2.6,0.4,13.3%,5.1%,8.2%,.261,1.24,.295,73.4%,3.38,4.52
12,2018-05-08,PHI,24.2,104,9.1,5.1,1.8,0.7,24.0%,13.5%,10.6%,.247,1.46,.323,84.8%,4.01,4.36
13,2018-05-08,SEA,22.0,97,10.6,3.3,3.3,2.0,26.8%,8.3%,18.6%,.276,1.45,.339,77.8%,5.12,4.19
14,2018-05-08,MIA,27.1,122,8.9,4.0,2.3,0.3,22.1%,9.8%,12.3%,.259,1.46,.333,68.2%,3.09,4.18
15,2018-05-08,TEX,26.1,118,7.5,2.1,3.7,1.0,18.6%,5.1%,13.6%,.296,1.44,.337,60.3%,3.77,3.98
16,2018-05-08,MIL,22.0,97,10.2,4.9,2.1,1.6,25.8%,12.4%,13.4%,.244,1.45,.291,83.9%,5.02,3.94
17,2018-05-08,OAK,26.0,118,9.3,4.5,2.1,0.7,22.9%,11.0%,11.9%,.275,1.58,.347,76.5%,3.70,3.84
18,2018-05-08,ATL,21.2,88,10.0,2.9,3.4,0.8,27.3%,8.0%,19.3%,.225,1.15,.296,81.9%,3.25,3.81
19,2018-05-08,CHC,27.2,113,8.5,3.3,2.6,1.0,23.0%,8.8%,14.2%,.216,1.16,.260,76.4%,3.88,3.79
20,2018-05-08,HOU,13.0,64,12.5,4.8,2.6,0.7,28.1%,10.9%,17.2%,.333,2.00,.474,61.0%,3.01,3.79
21,2018-05-08,BAL,20.2,91,10.9,3.5,3.1,0.9,27.5%,8.8%,18.7%,.272,1.45,.364,63.8%,3.31,3.73
22,2018-05-08,STL,26.0,102,7.3,1.7,4.2,1.0,20.6%,4.9%,15.7%,.200,0.92,.222,81.7%,3.74,3.70
23,2018-05-08,PIT,19.2,87,11.9,5.0,2.4,0.0,29.9%,12.6%,17.2%,.237,1.47,.360,62.1%,2.19,3.62
24,2018-05-08,TBR,20.0,80,9.0,1.4,6.7,0.9,25.0%,3.8%,21.3%,.200,0.90,.245,75.6%,3.21,3.48
25,2018-05-08,DET,23.1,96,9.6,2.7,3.6,1.5,26.0%,7.3%,18.8%,.253,1.24,.300,59.8%,4.15,3.48
26,2018-05-08,MIN,27.0,107,11.0,2.3,4.7,1.3,30.8%,6.5%,24.3%,.194,0.96,.242,84.1%,3.53,3.07
27,2018-05-08,CIN,28.1,119,11.1,2.9,3.9,0.6,29.4%,7.6%,21.9%,.241,1.24,.338,70.2%,2.77,2.50
28,2018-05-08,NYY,22.0,91,13.5,0.8,16.5,1.2,36.3%,2.2%,34.1%,.264,1.14,.385,64.2%,2.34,1.92
29,2018-05-08,BOS,26.1,108,12.6,1.0,12.3,1.4,34.3%,2.8%,31.5%,.243,1.06,.333,85.5%,2.78,1.87
0,2018-05-09,CLE,21.1,114,9.7,7.2,1.4,2.5,20.2%,14.9%,5.3%,.347,2.34,.409,68.8%,7.33,5.53
1,2018-05-09,SFG,21.0,91,6.4,3.9,1.7,1.7,16.5%,9.9%,6.6%,.237,1.33,.242,72.7%,5.64,5.05
2,2018-05-09,ARI,27.1,116,8.2,4.9,1.7,0.3,21.6%,12.9%,8.6%,.168,1.13,.208,76.7%,3.78,5.00
3,2018-05-09,COL,13.0,57,9.7,6.2,1.6,1.4,24.6%,15.8%,8.8%,.208,1.46,.250,74.1%,5.08,4.99
4,2018-05-09,NYM,30.2,132,6.8,2.3,2.9,2.3,17.4%,6.1%,11.4%,.283,1.37,.283,72.3%,5.93,4.97
5,2018-05-09,TOR,31.0,140,8.4,5.2,1.6,0.9,20.7%,12.9%,7.9%,.282,1.65,.337,69.0%,4.39,4.83
6,2018-05-09,KCR,23.2,103,5.7,2.7,2.1,1.1,14.6%,6.8%,7.8%,.287,1.44,.312,71.4%,4.56,4.79
7,2018-05-09,CHW,24.2,106,6.9,3.6,1.9,0.7,17.9%,9.4%,8.5%,.287,1.50,.338,76.7%,4.01,4.77
8,2018-05-09,WSN,21.2,95,7.5,3.3,2.3,1.7,18.9%,8.4%,10.5%,.259,1.38,.286,79.5%,5.28,4.71
9,2018-05-09,TEX,25.1,113,7.1,2.8,2.5,1.1,17.7%,7.1%,10.6%,.260,1.34,.287,66.0%,4.31,4.59
10,2018-05-09,LAA,21.0,96,7.7,5.1,1.5,0.4,18.8%,12.5%,6.3%,.296,1.71,.354,52.0%,3.78,4.58
11,2018-05-09,LAD,31.2,134,8.5,4.3,2.0,0.9,22.4%,11.2%,11.2%,.237,1.36,.294,75.4%,4.01,4.40
12,2018-05-09,PHI,22.1,96,10.5,6.0,1.7,0.8,27.1%,15.6%,11.5%,.225,1.48,.308,86.5%,4.15,4.31
13,2018-05-09,SDP,24.2,106,9.5,4.0,2.4,0.4,24.5%,10.4%,14.1%,.256,1.38,.333,78.0%,3.16,4.31
14,2018-05-09,MIL,26.0,110,8.3,3.8,2.2,2.1,21.8%,10.0%,11.8%,.240,1.31,.250,90.2%,5.70,4.29
15,2018-05-09,MIA,25.0,113,9.0,4.0,2.3,0.4,22.1%,9.7%,12.4%,.270,1.52,.347,63.8%,3.12,4.25
16,2018-05-09,SEA,22.0,97,10.6,3.3,3.3,2.0,26.8%,8.3%,18.6%,.276,1.45,.339,77.8%,5.12,4.19
17,2018-05-09,OAK,29.1,134,8.9,4.6,1.9,0.6,21.6%,11.2%,10.4%,.284,1.64,.356,80.1%,3.71,4.12
18,2018-05-09,BAL,29.2,132,9.4,2.7,3.4,0.9,23.5%,6.8%,16.7%,.311,1.55,.386,60.8%,3.40,3.92
19,2018-05-09,ATL,24.2,100,9.5,3.3,2.9,0.7,26.0%,9.0%,17.0%,.233,1.22,.306,85.1%,3.32,3.88
20,2018-05-09,CHC,31.1,126,8.3,3.2,2.6,0.9,23.0%,8.7%,14.3%,.195,1.05,.235,77.9%,3.80,3.87
21,2018-05-09,STL,30.0,119,6.9,1.5,4.6,1.2,19.3%,4.2%,15.1%,.225,1.00,.244,78.7%,3.96,3.82
22,2018-05-09,HOU,15.2,70,10.3,3.4,3.0,0.6,25.7%,8.6%,17.1%,.297,1.60,.400,59.3%,2.84,3.70
23,2018-05-09,PIT,24.2,102,11.7,3.6,3.2,0.4,31.4%,9.8%,21.6%,.228,1.26,.339,64.2%,2.31,3.05
24,2018-05-09,TBR,21.2,83,9.6,1.7,5.8,0.8,27.7%,4.8%,22.9%,.165,0.78,.204,84.5%,2.79,3.04
25,2018-05-09,DET,25.0,104,10.4,2.5,4.1,0.7,27.9%,6.7%,21.1%,.263,1.28,.348,61.6%,2.72,3.00
26,2018-05-09,MIN,27.0,102,11.3,2.0,5.7,1.3,33.3%,5.9%,27.5%,.170,0.81,.210,86.2%,3.35,2.83
27,2018-05-09,CIN,27.2,116,12.0,3.3,3.7,0.7,31.9%,8.6%,23.3%,.240,1.27,.354,79.0%,2.73,2.50
28,2018-05-09,BOS,23.1,99,12.3,2.3,5.3,1.5,32.3%,6.1%,26.3%,.253,1.24,.339,86.1%,3.55,2.17
29,2018-05-09,NYY,23.0,96,13.7,0.8,17.5,1.2,36.5%,2.1%,34.4%,.264,1.13,.389,67.2%,2.33,1.86
0,2018-05-10,CLE,16.0,88,7.9,9.0,0.9,1.7,15.9%,18.2%,-2.3%,.352,2.56,.407,66.1%,7.04,6.66
1,2018-05-10,COL,15.0,71,7.2,7.2,1.0,1.8,16.9%,16.9%,0.0%,.271,1.87,.295,71.4%,6.56,6.05
2,2018-05-10,SFG,22.1,103,6.4,4.8,1.3,1.2,15.5%,11.7%,3.9%,.261,1.57,.282,59.8%,5.22,5.32
3,2018-05-10,WSN,21.0,91,6.4,3.9,1.7,1.3,16.5%,9.9%,6.6%,.250,1.38,.274,78.4%,5.16,5.03
4,2018-05-10,KCR,18.1,85,4.9,3.4,1.4,1.0,11.8%,8.2%,3.5%,.338,1.80,.364,72.9%,4.63,5.02
5,2018-05-10,NYM,30.2,129,6.8,2.3,2.9,2.6,17.8%,6.2%,11.6%,.256,1.24,.239,68.2%,6.36,4.97
6,2018-05-10,ARI,26.1,117,8.2,4.4,1.8,0.3,20.5%,11.1%,9.4%,.219,1.29,.267,65.6%,3.77,4.91
7,2018-05-10,TOR,30.0,140,9.3,5.7,1.6,0.9,22.1%,13.6%,8.6%,.293,1.77,.360,70.3%,4.39,4.86
8,2018-05-10,SEA,22.0,103,9.8,3.3,3.0,2.0,23.3%,7.8%,15.5%,.333,1.77,.406,70.6%,5.30,4.60
9,2018-05-10,PHI,23.0,100,10.2,6.7,1.5,0.8,26.0%,17.0%,9.0%,.235,1.57,.315,81.9%,4.38,4.54
10,2018-05-10,LAD,33.2,139,8.0,4.0,2.0,0.8,21.6%,10.8%,10.8%,.220,1.25,.267,74.7%,3.96,4.37
11,2018-05-10,CHW,24.0,102,7.9,3.0,2.6,0.8,20.6%,7.8%,12.8%,.280,1.42,.343,68.3%,3.62,4.33
12,2018-05-10,MIL,26.1,109,7.9,3.1,2.6,2.1,21.1%,8.3%,12.8%,.235,1.22,.243,89.4%,5.52,4.31
13,2018-05-10,CHC,33.0,136,7.9,3.5,2.2,1.4,21.3%,9.6%,11.8%,.207,1.15,.230,78.8%,4.74,4.27
